player_id,total_playtime_hours,number_of_sessions,avg_session_time_minutes,purchases_made,level_achieved,days_since_last_login,churned
player_5882,10.46,49,38.21,5,1,23,1
player_5883,24.03,61,52.28,2,25,28,0
player_5884,17.69,41,47.1,2,61,24,1
player_5885,33.98,44,38.61,3,80,17,0
player_5886,3.11,50,61.79,2,64,32,0
player_5887,76.96,54,41.16,2,82,29,0
player_5888,51.64,45,38.78,3,47,47,0
player_5889,31.83,60,40.72,2,52,6,1
player_5890,149.83,45,26.31,0,9,17,1
player_5891,103.69,53,29.02,4,49,27,0
player_5892,48.16,51,56.99,2,50,41,0
player_5893,32.83,46,45.45,2,69,42,1
player_5894,26.04,48,50.03,3,86,7,1
player_5895,24.46,42,47.35,5,52,20,0
player_5896,17.18,31,47.93,1,76,9,0
player_5897,17.28,42,44.6,3,96,45,0
player_5898,30.39,51,38.72,2,57,25,1
player_5899,67.75,49,51.07,2,66,27,1
player_5900,30.12,42,46.87,2,5,10,0
player_5901,8.57,43,33.92,2,26,20,1
player_5902,24.98,54,51.2,3,44,54,1
player_5903,13.25,41,60.65,5,41,5,0
player_5904,90.74,54,48.58,3,16,7,1
player_5905,3.42,46,38.89,1,30,43,1
player_5906,32.5,54,47.44,1,88,46,0
player_5907,12.05,45,52.68,2,63,33,0
player_5908,26.01,50,34.25,2,80,17,1
player_5909,32.11,58,40.03,3,23,13,0
player_5910,59.17,36,45.3,2,84,2,0
player_5911,22.46,38,41.8,4,10,35,1
player_5912,31.36,50,46.81,2,26,29,1
player_5913,77.36,51,59.08,0,47,19,1
player_5914,77.21,52,30.18,2,95,55,1
player_5915,125.97,45,31.28,3,62,51,1
player_5916,14.14,48,40.88,2,45,15,0
player_5917,127.35,59,47.41,0,45,0,1
player_5918,24.75,49,32.32,2,24,26,1
player_5919,88.76,56,63.1,1,93,5,1
player_5920,57.42,52,53.93,1,25,10,0
player_5921,21.46,53,31.93,2,25,51,1
player_5922,110.52,54,45.57,0,20,52,0
player_5923,82.37,42,49.07,3,99,39,1
player_5924,10.06,40,36.42,2,10,56,1
player_5925,22.96,56,28.13,2,98,17,0
player_5926,52.07,41,36.96,2,41,38,0
player_5927,8.4,41,54.79,1,32,24,1
player_5928,29.5,59,32.42,3,80,55,0
player_5929,67.78,50,58.2,1,54,47,0
player_5930,29.49,54,35.4,2,88,43,0
player_5931,37.83,56,19.1,2,66,54,1
player_5932,64.25,55,56.89,0,74,39,0
player_5933,44.39,52,40.19,0,37,49,0
player_5934,29.31,58,42.66,3,2,44,1
player_5935,87.82,51,47.87,1,97,20,1
player_5936,34.98,55,31.7,0,62,35,1
player_5937,32.13,47,34.01,0,92,55,0
player_5938,86.75,48,41.03,0,13,34,1
player_5939,45.68,48,55.15,0,94,49,1
player_5940,12.49,41,47.84,0,62,55,1
player_5941,13.98,52,47.66,5,25,55,0
player_5942,17.62,43,54.83,3,80,26,1
player_5943,66.38,49,53.06,2,9,39,0
player_5944,61.47,44,36.61,4,53,50,0
player_5945,37.29,56,37.25,1,98,25,0
player_5946,14.15,46,50.22,1,96,51,0
player_5947,24.23,36,43.54,2,50,12,0
player_5948,80.86,48,43.86,0,8,37,0
player_5949,28.73,45,24.7,3,39,28,1
player_5950,27.79,59,44.85,2,45,9,0
player_5951,18.86,64,52.81,2,44,18,1
player_5952,67.85,52,41.34,2,21,32,1
player_5953,16.51,53,42.83,4,44,14,0
player_5954,55.62,37,60.34,2,37,52,1
player_5955,21.67,41,38.44,3,72,22,0
player_5956,48.34,52,62.83,0,6,52,1
player_5957,40.05,37,28.99,1,22,32,1
player_5958,30.88,42,49.62,0,70,0,1
player_5959,24.92,42,28.01,0,13,33,1
player_5960,43.18,51,51.02,4,2,34,0
player_5961,39.73,38,35.57,5,8,13,1
player_5962,19.68,56,33.02,3,25,24,1
player_5963,73.25,52,38.87,3,72,49,1
player_5964,62.44,48,38.38,1,52,14,1
player_5965,14.43,52,44.21,3,49,20,1
player_5966,16.04,50,52.49,1,98,20,1
player_5967,4.99,46,57.19,2,57,1,1
player_5968,58.18,47,64.38,4,43,2,0
player_5969,25.83,48,43.17,2,57,1,0
player_5970,32.74,46,42.56,3,42,56,1
player_5971,15.52,53,46.54,2,12,34,0
player_5972,32.8,43,40.2,0,56,38,1
player_5973,41.43,51,22.33,2,33,48,1
player_5974,9.55,59,47.63,2,85,20,1
player_5975,40.75,53,33.01,2,75,49,0
player_5976,39.18,53,44.92,3,64,43,0
player_5977,83.98,51,40.22,2,60,42,0
player_5978,42.62,46,33.55,2,56,11,0
player_5979,14.01,53,38.3,4,8,35,1
player_5980,15.15,53,34.71,3,51,2,1
player_5981,38.8,37,46.11,3,6,39,0
player_5982,25.18,46,40.53,3,10,19,1
player_5983,55.11,48,46.67,1,37,29,0
player_5984,9.15,43,32.15,0,15,35,1
player_5985,59.97,47,48.82,3,86,59,0
player_5986,37.83,47,60.99,4,30,9,1
player_5987,85.41,46,47.73,0,59,28,1
player_5988,30.17,59,55.51,1,22,0,0
player_5989,14.57,54,42.28,1,27,52,0
player_5990,13.26,54,41.87,4,99,7,0
player_5991,42.62,43,51.56,3,33,57,1
player_5992,10.84,50,42.78,3,91,56,1
player_5993,126.57,55,55.6,1,31,30,0
player_5994,29.24,39,43.87,0,19,48,0
player_5995,91.65,50,47.18,2,95,16,1
player_5996,6.62,47,40.03,2,49,50,0
player_5997,1.91,54,32.1,2,84,35,1
player_5998,17.74,47,43.71,2,90,10,1
player_5999,44.63,56,42.59,1,36,26,0
player_6000,36.16,49,39.54,3,74,57,1
player_6001,20.19,56,49.8,3,60,42,0
player_6002,44.16,52,55.94,2,67,34,0
player_6003,27.12,51,56.99,2,25,41,0
player_6004,11.18,52,43.68,1,82,19,0
player_6005,101.04,42,39.27,2,86,2,0
player_6006,1.71,62,36.72,3,39,15,0
player_6007,40.16,49,66.41,1,44,41,0
player_6008,34.45,42,57.92,2,87,26,1
player_6009,35.14,61,45.49,2,38,21,0
player_6010,68.97,53,24.74,0,99,29,1
player_6011,12.9,54,43.72,2,72,19,0
player_6012,12.27,44,53.86,2,80,18,1
player_6013,69.09,48,37.81,4,25,51,0
player_6014,51.52,62,33.64,3,82,38,1
player_6015,88.19,59,51.7,1,26,6,0
player_6016,28.21,52,45.27,2,30,41,0
player_6017,27.48,40,45.44,1,52,7,1
player_6018,64.09,41,45.22,3,72,12,0
player_6019,79.88,40,31.99,2,55,4,0
player_6020,11.31,53,38.03,0,70,7,0
player_6021,122.0,46,44.52,2,12,33,0
player_6022,22.84,44,32.13,2,71,26,0
player_6023,39.88,56,35.81,3,81,8,1
player_6024,50.93,49,59.99,0,59,2,0
player_6025,70.28,52,47.36,2,93,43,1
player_6026,56.91,62,47.31,1,72,54,1
player_6027,35.75,44,52.17,2,87,51,1
player_6028,56.52,57,51.09,2,34,14,1
player_6029,24.99,54,46.58,2,66,57,1
player_6030,21.14,57,37.67,4,56,26,1
player_6031,34.86,49,35.1,1,23,35,1
player_6032,77.04,43,48.54,4,15,11,0
player_6033,50.1,52,60.13,1,33,57,1
player_6034,23.32,54,21.36,6,36,16,0
player_6035,31.6,43,53.13,3,47,12,1
player_6036,66.38,52,32.46,2,41,50,0
player_6037,41.32,47,49.06,1,42,38,1
player_6038,37.63,53,42.69,2,52,54,1
player_6039,38.27,42,40.79,3,30,48,1
player_6040,11.91,52,45.84,3,53,47,1
player_6041,5.48,55,50.38,3,58,54,0
player_6042,71.8,51,56.48,3,8,2,0
player_6043,34.66,45,38.06,1,32,4,1
player_6044,39.05,57,49.99,5,65,26,1
player_6045,23.96,53,48.1,4,31,30,0
player_6046,89.2,57,49.09,3,1,46,1
player_6047,22.24,48,43.97,4,53,49,0
player_6048,26.93,57,50.17,0,7,2,0
player_6049,70.8,51,63.93,2,90,15,0
player_6050,22.87,62,46.72,0,52,25,0
player_6051,39.5,60,43.35,2,45,32,1
player_6052,9.71,51,42.74,4,19,12,1
player_6053,15.69,41,47.16,6,3,55,1
player_6054,8.24,56,43.97,3,47,57,1
player_6055,35.97,43,61.47,3,59,20,0
player_6056,37.77,58,33.4,1,71,46,1
player_6057,39.48,46,58.74,3,78,4,1
player_6058,27.7,45,40.68,3,44,26,0
player_6059,28.9,47,44.28,2,98,27,1
player_6060,19.5,63,51.2,5,87,33,1
player_6061,24.88,47,39.66,2,54,6,0
player_6062,10.23,61,38.86,4,98,15,1
player_6063,44.09,59,36.37,2,54,56,1
player_6064,58.83,55,37.74,2,10,23,1
player_6065,29.68,47,46.75,1,24,9,0
player_6066,29.0,48,65.05,3,17,31,1
player_6067,36.06,66,50.85,1,50,4,1
player_6068,87.58,43,53.17,2,37,19,1
player_6069,31.65,55,33.85,2,82,26,1
player_6070,33.81,49,34.17,1,16,49,1
player_6071,153.17,53,53.09,1,49,10,0
player_6072,28.2,49,25.8,3,31,38,0
player_6073,43.27,48,44.27,2,28,27,1
player_6074,41.96,42,56.4,2,87,8,1
player_6075,25.32,49,43.03,2,24,44,0
player_6076,45.36,47,42.97,2,7,11,0
player_6077,8.82,56,52.55,4,61,12,0
player_6078,28.94,44,43.18,1,52,53,1
player_6079,15.36,45,54.93,2,57,5,0
player_6080,46.19,64,38.68,1,73,6,0
player_6081,7.42,38,57.01,3,84,8,0
player_6082,53.39,46,44.84,2,67,53,1
player_6083,1.49,54,31.61,1,7,29,1
player_6084,44.05,58,47.67,2,63,28,0
player_6085,13.15,47,30.9,1,58,15,1
player_6086,20.27,49,45.2,2,50,19,1
player_6087,27.8,44,35.26,2,9,7,0
player_6088,91.88,52,27.64,0,30,20,0
player_6089,13.01,47,25.12,1,27,53,0
player_6090,32.62,38,53.2,2,64,44,1
player_6091,75.22,50,33.92,3,49,29,0
player_6092,33.76,41,50.13,2,49,44,1
player_6093,48.95,46,49.63,2,41,17,1
player_6094,68.24,42,58.17,2,55,28,0
player_6095,19.87,33,49.59,1,17,36,0
player_6096,21.93,60,23.64,0,33,36,1
player_6097,12.8,49,54.81,2,41,32,0
player_6098,75.83,52,42.49,0,78,50,0
player_6099,101.4,45,59.47,6,70,1,0
player_6100,9.62,52,47.32,0,74,3,1
player_6101,40.64,66,51.62,0,32,2,1
player_6102,20.08,40,53.35,2,60,9,0
player_6103,21.08,47,36.98,5,26,13,0
player_6104,50.89,54,52.3,0,84,29,0
player_6105,34.72,46,48.93,0,44,18,0
player_6106,47.57,56,52.02,1,77,23,1
player_6107,99.53,45,46.57,0,93,2,1
player_6108,42.15,49,40.26,4,34,4,0
player_6109,52.18,56,33.46,3,36,42,1
player_6110,66.5,49,44.42,3,3,38,1
player_6111,18.4,59,53.15,3,40,21,0
player_6112,55.74,47,44.48,6,100,42,1
player_6113,20.63,45,49.61,1,54,55,1
player_6114,10.63,40,16.27,3,91,19,1
player_6115,44.85,51,55.56,1,59,53,1
player_6116,11.81,42,52.57,4,61,21,1
player_6117,34.9,41,48.47,2,99,19,1
player_6118,29.07,49,56.81,0,33,56,1
player_6119,82.93,56,46.49,2,86,1,1
player_6120,11.74,49,55.05,3,71,20,0
player_6121,42.34,60,44.64,6,45,51,0
player_6122,16.8,63,40.84,0,79,50,0
player_6123,7.45,58,47.58,3,24,37,1
player_6124,4.07,64,33.18,1,10,59,1
player_6125,12.17,43,56.58,2,17,57,1
player_6126,11.67,48,56.57,2,90,50,0
player_6127,4.28,53,63.25,1,73,14,1
player_6128,61.01,47,44.2,0,84,30,1
player_6129,72.32,51,46.61,3,33,35,1
player_6130,17.71,58,46.55,6,44,2,0
player_6131,23.37,45,41.14,2,96,50,0
player_6132,27.45,51,47.39,1,41,57,1
player_6133,66.4,47,48.08,1,36,13,0
player_6134,67.33,45,19.71,2,49,1,0
player_6135,41.78,47,35.04,1,69,58,0
player_6136,40.76,54,55.37,0,97,50,1
player_6137,21.73,53,47.77,1,62,39,0
player_6138,4.14,61,26.68,1,69,18,0
player_6139,26.62,49,34.99,0,51,11,0
player_6140,75.45,47,45.66,0,61,31,0
player_6141,19.17,37,36.49,0,27,23,1
player_6142,24.71,50,50.63,2,13,10,0
player_6143,57.29,61,49.25,3,52,42,0
player_6144,23.86,42,50.44,1,25,45,1
player_6145,27.43,51,45.75,2,55,12,0
player_6146,58.2,53,44.38,1,71,21,1
player_6147,4.06,42,62.3,1,63,12,0
player_6148,11.38,45,36.01,2,37,7,0
player_6149,107.94,52,16.51,0,10,3,0
player_6150,57.91,48,27.62,3,9,3,0
player_6151,63.34,44,36.56,3,63,45,1
player_6152,40.99,47,64.39,1,21,32,0
player_6153,44.84,50,54.07,1,38,30,1
player_6154,19.72,53,33.01,1,57,1,0
player_6155,26.5,45,35.84,3,38,11,0
player_6156,64.67,38,49.07,1,14,35,1
player_6157,22.51,53,43.09,1,47,45,1
player_6158,19.17,40,32.7,1,34,50,0
player_6159,32.46,53,32.37,4,81,43,0
player_6160,41.21,56,36.18,2,87,38,1
player_6161,78.68,48,34.11,2,62,57,0
player_6162,174.63,42,36.54,2,82,15,1
player_6163,14.41,41,46.46,2,68,23,1
player_6164,53.3,53,46.76,1,99,33,0
player_6165,35.33,44,24.81,5,92,9,0
player_6166,5.34,47,44.36,3,61,51,1
player_6167,90.67,49,38.16,2,48,42,1
player_6168,24.14,61,48.27,4,41,17,0
player_6169,22.97,67,54.23,4,5,34,1
player_6170,90.65,57,50.51,3,9,32,1
player_6171,31.67,56,32.34,0,61,41,0
player_6172,73.28,55,46.39,1,82,33,0
player_6173,27.42,54,55.15,3,39,1,0
player_6174,48.05,53,39.87,4,93,18,0
player_6175,30.05,61,15.67,2,75,49,0
player_6176,16.59,52,52.56,2,50,35,1
player_6177,49.18,59,32.62,2,12,27,1
player_6178,57.37,61,58.55,1,62,15,1
player_6179,33.37,43,41.32,3,95,6,1
player_6180,4.16,46,55.23,1,91,3,1
player_6181,11.78,46,34.89,5,95,51,0
player_6182,21.54,51,41.55,1,14,13,1
player_6183,85.91,55,49.68,4,69,26,1
player_6184,31.98,48,57.02,3,42,18,1
player_6185,84.88,49,49.28,1,47,31,0
player_6186,67.25,62,48.0,2,63,37,1
player_6187,22.92,57,48.41,2,15,52,0
player_6188,38.77,41,33.0,3,42,15,0
player_6189,58.41,60,54.0,0,6,23,0
player_6190,17.36,58,21.57,4,37,58,1
player_6191,55.32,54,49.7,2,25,3,0
player_6192,50.7,59,25.88,3,95,45,1
player_6193,16.52,58,45.25,4,86,19,0
player_6194,47.34,44,41.15,0,61,14,0
player_6195,30.78,42,40.82,1,18,44,1
player_6196,9.39,53,48.54,3,76,41,0
player_6197,21.55,54,44.09,2,37,29,0
player_6198,20.89,74,49.96,1,14,9,0
player_6199,96.28,52,51.7,1,50,48,0
player_6200,11.97,60,17.05,1,93,52,0
player_6201,19.14,51,61.28,6,68,43,1
player_6202,44.26,49,33.59,1,82,57,0
player_6203,34.72,54,48.54,3,58,53,1
player_6204,28.49,50,54.0,3,92,9,0
player_6205,28.07,51,51.8,0,23,22,1
player_6206,63.8,58,54.43,4,42,16,1
player_6207,16.84,45,32.87,1,24,55,1
player_6208,12.8,50,44.1,3,51,25,1
player_6209,4.0,48,52.45,3,32,3,0
player_6210,22.53,56,41.59,3,78,17,1
player_6211,9.94,42,53.55,3,90,27,0
player_6212,25.88,44,48.88,4,9,14,1
player_6213,5.73,53,45.76,2,39,20,0
player_6214,25.57,55,55.51,2,94,52,0
player_6215,41.72,49,25.82,0,95,36,1
player_6216,32.19,54,27.78,2,27,57,1
player_6217,52.0,53,51.46,3,33,4,0
player_6218,71.63,51,44.19,3,59,24,0
player_6219,40.91,43,43.38,4,40,51,1
player_6220,32.8,45,43.38,2,65,44,0
player_6221,45.22,60,57.42,2,12,31,0
player_6222,41.97,49,40.36,2,20,51,1
player_6223,58.77,51,47.77,1,44,29,1
player_6224,34.48,45,48.0,2,79,3,1
player_6225,10.87,49,55.84,2,87,57,1
player_6226,69.25,51,47.49,3,86,4,0
player_6227,6.14,60,49.05,3,54,59,1
player_6228,55.31,47,32.4,1,9,38,1
player_6229,44.49,54,33.01,4,60,26,0
player_6230,45.35,54,35.94,1,85,45,1
player_6231,35.23,42,42.38,1,100,47,1
player_6232,18.5,47,37.23,1,26,23,1
player_6233,30.55,50,44.06,4,86,50,0
player_6234,76.1,40,42.02,5,6,8,1
player_6235,46.4,41,23.05,2,60,47,1
player_6236,46.77,55,41.11,2,13,56,1
player_6237,77.4,47,37.45,1,8,21,0
player_6238,83.62,53,54.34,2,54,35,1
player_6239,57.11,49,49.71,5,12,54,0
player_6240,115.86,50,56.09,2,24,7,1
player_6241,46.18,36,56.83,1,20,29,0
player_6242,56.97,45,68.72,2,50,5,1
player_6243,65.83,40,37.4,2,56,17,1
player_6244,80.82,43,51.23,0,64,11,0
player_6245,15.27,47,41.09,2,23,18,0
player_6246,10.02,55,41.93,3,43,0,1
player_6247,11.58,49,32.49,3,22,42,0
player_6248,22.65,53,36.11,1,23,21,0
player_6249,67.41,53,62.41,2,91,44,1
player_6250,27.59,64,43.05,3,63,31,0
player_6251,30.73,47,29.01,1,27,43,1
player_6252,10.03,63,37.61,1,33,14,1
player_6253,11.15,57,42.57,3,72,15,0
player_6254,22.04,54,33.66,3,21,24,0
player_6255,17.74,51,51.56,5,99,46,1
player_6256,57.88,51,42.95,4,21,49,1
player_6257,9.98,51,48.57,2,46,48,1
player_6258,12.39,49,27.65,2,10,0,0
player_6259,41.86,61,32.89,1,68,31,1
player_6260,27.88,40,33.9,1,98,0,1
player_6261,26.05,47,54.8,1,81,43,1
player_6262,66.82,42,42.31,1,96,57,1
player_6263,26.67,47,48.47,1,2,26,0
player_6264,34.25,57,65.77,2,65,32,1
player_6265,22.22,46,38.05,2,94,16,1
player_6266,30.8,45,43.43,0,41,10,0
player_6267,59.24,42,42.88,1,25,40,1
player_6268,24.46,46,31.69,4,36,17,0
player_6269,38.33,55,48.69,2,7,57,1
player_6270,24.73,45,35.52,1,14,28,1
player_6271,3.81,37,29.8,1,3,42,1
player_6272,18.19,41,5.85,1,54,27,1
player_6273,21.72,45,45.4,2,23,29,1
player_6274,34.02,66,46.08,1,16,12,0
player_6275,51.05,45,51.97,1,33,21,1
player_6276,28.68,48,59.78,5,12,33,0
player_6277,24.08,41,44.14,0,5,28,1
player_6278,40.45,35,44.53,5,62,14,1
player_6279,32.82,43,27.21,3,96,45,0
player_6280,9.9,57,65.28,1,54,51,0
player_6281,85.24,46,14.22,2,82,28,0
player_6282,25.51,47,42.84,2,28,12,1
player_6283,32.82,63,60.65,2,1,9,0
player_6284,7.97,69,39.56,1,11,37,1
player_6285,69.61,51,31.06,1,56,10,1
player_6286,22.82,57,50.97,2,41,8,1
player_6287,91.41,54,63.41,5,99,26,0
player_6288,31.61,52,68.95,2,100,52,0
player_6289,48.89,54,34.81,7,96,21,0
player_6290,24.58,51,49.85,1,62,1,0
player_6291,10.65,45,57.16,2,63,39,0
player_6292,44.15,45,51.08,3,35,53,1
player_6293,43.81,60,49.98,3,82,53,1
player_6294,2.82,52,39.42,1,75,24,1
player_6295,9.63,50,41.42,5,89,56,1
player_6296,68.56,53,39.3,0,44,40,1
player_6297,22.94,42,30.93,1,63,3,1
player_6298,53.25,45,34.7,0,12,16,0
player_6299,120.62,51,35.9,1,6,58,1
player_6300,45.82,60,54.21,3,94,23,0
player_6301,32.01,51,50.89,1,7,42,0
player_6302,18.01,50,42.41,2,56,18,0
player_6303,40.55,44,38.97,1,33,19,1
player_6304,44.0,46,21.76,2,86,8,1
player_6305,34.67,34,41.29,4,14,53,1
player_6306,54.75,37,46.71,3,33,8,0
player_6307,11.66,49,66.41,2,31,32,1
player_6308,35.16,38,55.09,0,79,7,0
player_6309,32.12,49,45.47,2,22,41,0
player_6310,20.44,41,44.52,4,81,36,1
player_6311,43.24,46,33.38,4,39,39,0
player_6312,10.58,48,47.32,3,24,0,1
player_6313,17.04,47,47.29,4,10,32,0
player_6314,25.01,58,47.55,1,25,43,0
player_6315,28.15,42,35.6,0,31,26,1
player_6316,44.87,46,61.97,2,46,3,1
player_6317,48.32,56,63.95,2,48,57,1
player_6318,16.58,53,44.46,1,63,24,1
player_6319,90.88,39,52.79,2,67,15,0
player_6320,42.94,54,28.71,0,93,7,0
player_6321,109.15,42,32.06,0,81,55,1
player_6322,79.68,45,50.68,1,29,53,1
player_6323,20.89,48,50.37,2,51,18,0
player_6324,10.53,41,50.55,3,58,4,1
player_6325,8.15,47,45.03,2,46,5,1
player_6326,3.31,52,52.73,3,73,13,0
player_6327,38.78,41,34.66,1,92,49,1
player_6328,19.5,43,41.92,3,64,40,1
player_6329,50.4,43,65.0,5,82,20,0
player_6330,20.37,58,43.16,1,75,55,1
player_6331,16.4,46,55.77,1,58,21,1
player_6332,48.22,43,42.26,3,77,26,0
player_6333,127.44,55,47.68,3,58,33,0
player_6334,78.42,46,55.89,1,26,0,0
player_6335,48.8,55,32.75,5,72,6,0
player_6336,73.15,47,58.32,3,16,55,1
player_6337,45.19,55,41.92,2,61,34,0
player_6338,2.84,48,50.06,2,70,10,0
player_6339,55.37,50,37.62,4,20,7,0
player_6340,47.64,39,38.76,2,5,43,1
player_6341,63.34,52,30.54,0,9,28,1
player_6342,19.38,47,35.77,4,79,43,1
player_6343,70.16,56,45.14,2,72,3,0
player_6344,11.48,50,45.59,0,6,31,1
player_6345,36.69,49,52.27,1,66,29,0
player_6346,32.5,47,42.5,2,24,17,1
player_6347,1.61,45,55.33,3,64,45,1
player_6348,21.33,60,55.52,5,31,56,1
player_6349,47.15,51,38.98,1,43,12,1
player_6350,21.81,45,7.58,0,8,14,0
player_6351,85.43,47,48.42,3,90,6,1
player_6352,38.91,48,44.55,4,23,0,0
player_6353,26.7,40,33.01,2,64,6,1
player_6354,70.42,40,60.21,0,63,20,1
player_6355,23.46,57,40.47,1,25,12,1
player_6356,12.46,60,34.41,0,30,46,1
player_6357,49.82,50,67.8,3,43,33,1
player_6358,10.37,47,41.5,7,62,21,1
player_6359,22.15,61,44.97,1,67,51,1
player_6360,33.96,52,48.7,0,74,33,0
player_6361,26.45,66,31.74,3,9,35,0
player_6362,193.48,47,37.65,1,67,24,1
player_6363,45.53,43,42.87,0,95,11,0
player_6364,30.18,57,60.63,3,44,17,0
player_6365,19.87,51,35.49,0,93,42,1
player_6366,42.69,40,54.9,2,8,6,0
player_6367,72.46,51,49.49,4,78,9,1
player_6368,6.93,50,43.73,4,3,34,1
player_6369,41.87,65,37.55,0,35,23,1
player_6370,28.82,49,34.05,0,11,16,0
player_6371,57.38,43,77.28,0,13,15,1
player_6372,34.28,42,56.01,4,22,34,0
player_6373,46.66,54,42.15,3,46,3,1
player_6374,113.87,39,43.74,2,61,50,0
player_6375,58.71,46,38.96,4,91,47,0
player_6376,26.31,54,30.25,3,35,46,0
player_6377,14.14,55,39.22,1,63,49,1
player_6378,28.88,42,40.5,2,65,29,1
player_6379,14.34,39,59.45,1,28,8,1
player_6380,36.6,52,45.34,4,18,43,0
player_6381,36.68,69,38.77,1,8,17,0
player_6382,8.56,56,62.12,3,55,58,0
player_6383,35.85,63,37.77,2,33,11,1
player_6384,91.8,48,42.03,2,68,16,0
player_6385,34.88,50,57.59,1,53,7,0
player_6386,24.08,31,34.55,1,16,12,1
player_6387,55.54,39,37.7,2,16,43,1
player_6388,29.37,59,39.27,3,23,21,0
player_6389,31.23,50,48.64,0,8,50,0
player_6390,70.42,51,28.36,1,6,39,1
player_6391,15.25,49,42.78,6,75,3,0
player_6392,62.5,74,33.92,1,68,12,0
player_6393,8.1,44,42.31,2,29,11,1
player_6394,122.5,50,50.07,2,2,29,0
player_6395,15.65,54,33.44,0,84,46,0
player_6396,35.44,45,32.33,2,64,23,1
player_6397,82.21,47,39.8,0,46,8,0
player_6398,8.32,40,39.34,0,94,32,1
player_6399,21.86,48,52.15,1,59,26,0
player_6400,59.11,44,25.8,1,65,37,0
player_6401,5.42,47,43.11,3,26,43,0
player_6402,47.46,62,35.28,1,81,53,0
player_6403,42.54,50,31.4,2,22,30,1
player_6404,4.63,54,33.84,2,32,59,0
player_6405,3.84,48,36.27,1,22,24,1
player_6406,3.31,43,32.54,4,22,50,1
player_6407,41.07,46,35.29,1,94,27,1
player_6408,17.79,46,42.18,2,34,59,0
player_6409,7.48,46,33.8,0,26,3,1
player_6410,65.62,48,44.34,2,93,47,0
player_6411,86.55,56,49.27,1,65,2,0
player_6412,82.96,56,46.8,5,16,41,0
player_6413,35.57,39,40.52,4,44,41,1
player_6414,4.05,38,46.09,0,86,22,1
player_6415,7.15,50,29.17,3,17,46,1
player_6416,11.52,49,31.0,2,25,54,1
player_6417,18.75,55,47.58,1,68,40,1
player_6418,81.41,60,40.79,3,92,20,0
player_6419,43.44,51,41.81,1,51,45,1
player_6420,34.0,60,39.49,2,77,55,1
player_6421,36.9,45,52.55,4,99,42,1
player_6422,63.03,38,59.51,2,22,44,1
player_6423,60.25,60,38.65,3,42,17,0
player_6424,33.66,44,44.61,4,40,23,1
player_6425,72.16,39,51.56,3,39,41,1
player_6426,22.21,42,50.31,1,39,40,1
player_6427,57.78,56,35.78,2,90,3,1
player_6428,70.8,52,26.4,4,37,30,1
player_6429,62.64,52,63.05,0,82,47,1
player_6430,13.68,60,33.39,0,91,38,0
player_6431,27.84,59,61.47,1,39,12,0
player_6432,5.07,52,64.81,2,72,54,1
player_6433,9.56,50,50.63,3,61,33,1
player_6434,26.42,58,53.21,3,21,7,0
player_6435,35.03,70,42.38,1,75,39,0
player_6436,43.31,46,45.85,3,82,33,1
player_6437,9.36,56,35.92,0,96,49,0
player_6438,29.51,51,57.44,2,39,52,1
player_6439,64.78,51,67.95,2,37,51,1
player_6440,39.76,56,57.49,4,94,31,0
player_6441,49.12,55,41.61,4,75,35,1
player_6442,35.05,35,33.67,2,5,59,1
player_6443,17.38,46,64.2,3,82,29,0
player_6444,12.64,66,32.71,1,93,18,0
player_6445,27.82,42,47.58,2,98,34,1
player_6446,53.49,52,53.74,2,7,17,0
player_6447,15.0,56,56.22,3,63,17,0
player_6448,21.64,53,57.52,4,40,19,0
player_6449,33.52,45,42.53,1,11,44,1
player_6450,97.64,51,39.88,1,10,44,0
player_6451,41.87,48,32.98,2,30,1,0
player_6452,40.94,45,23.76,2,97,45,1
player_6453,24.59,52,45.91,2,71,26,1
player_6454,100.15,51,57.25,4,2,8,0
player_6455,35.8,43,38.26,1,72,32,0
player_6456,66.62,47,48.41,2,14,43,0
player_6457,12.68,52,50.1,5,40,49,1
player_6458,30.32,33,40.35,1,13,14,0
player_6459,177.85,52,51.89,1,34,29,1
player_6460,36.52,39,72.64,0,18,15,1
player_6461,23.79,48,44.12,0,17,18,1
player_6462,68.39,53,48.11,2,14,46,1
player_6463,25.82,42,46.06,3,89,3,1
player_6464,27.25,46,26.69,2,3,26,1
player_6465,5.62,43,23.63,3,72,5,1
player_6466,3.04,49,46.6,2,63,20,1
player_6467,44.95,55,44.44,1,68,39,1
player_6468,22.01,50,37.71,1,82,38,1
player_6469,51.29,56,45.96,1,75,12,0
player_6470,42.65,44,52.42,2,86,53,1
player_6471,35.18,38,32.47,2,60,52,1
player_6472,27.41,51,38.04,4,89,54,1
player_6473,15.98,49,16.76,1,74,57,1
player_6474,14.78,48,51.99,5,46,27,1
player_6475,7.98,63,55.57,4,42,52,1
player_6476,32.43,38,47.8,1,12,48,1
player_6477,97.76,55,29.0,3,100,36,1
player_6478,128.82,56,55.03,4,6,17,0
player_6479,15.46,54,49.7,1,57,1,1
player_6480,61.45,56,38.18,2,36,33,1
player_6481,80.89,53,53.09,4,13,32,1
player_6482,19.35,51,49.72,1,76,24,1
player_6483,55.39,48,36.64,2,64,2,0
player_6484,72.52,35,32.41,2,99,30,1
player_6485,7.85,53,38.42,1,41,50,0
player_6486,46.4,57,45.56,2,46,0,0
player_6487,12.82,33,53.73,5,70,22,1
