player_id,approx_ltv,ltv_segment
player_6506,97.76,High
player_6507,159.32999999999998,Very High
player_6508,0.0,Low
player_6509,98.4,High
player_6510,330.82,Very High
player_6511,217.0,Very High
player_6512,54.6,Medium
player_6513,117.98,High
player_6514,93.84,High
player_6515,84.24,High
player_6516,0.0,Low
player_6517,172.2,Very High
player_6518,50.46,Medium
player_6519,44.57,Medium
player_6520,57.46,Medium
player_6521,0.0,Low
player_6522,107.38,High
player_6523,101.91,High
player_6524,126.12,High
player_6525,221.96,Very High
player_6526,53.91,Medium
player_6527,186.78,Very High
player_6528,89.36,High
player_6529,305.70000000000005,Very High
player_6530,47.0,Medium
player_6531,54.18,Medium
player_6532,223.32,Very High
player_6533,44.29,Medium
player_6534,45.37,Medium
player_6535,50.26,Medium
player_6536,0.0,Low
player_6537,0.0,Low
player_6538,59.08,Medium
player_6539,86.6,High
player_6540,39.64,Low
player_6541,41.98,Low
player_6542,138.56,Very High
player_6543,0.0,Low
player_6544,0.0,Low
player_6545,39.11,Low
player_6546,0.0,Low
player_6547,53.81,Medium
player_6548,0.0,Low
player_6549,175.07999999999998,Very High
player_6550,87.04,High
player_6551,195.6,Very High
player_6552,31.21,Low
player_6553,0.0,Low
player_6554,87.5,High
player_6555,91.78,High
player_6556,47.16,Medium
player_6557,168.35999999999999,Very High
player_6558,99.46,High
player_6559,144.35999999999999,Very High
player_6560,36.25,Low
player_6561,240.76,Very High
player_6562,44.52,Medium
player_6563,131.10000000000002,Very High
player_6564,246.75,Very High
player_6565,0.0,Low
player_6566,51.8,Medium
player_6567,0.0,Low
player_6568,78.5,Medium
player_6569,91.32,High
player_6570,40.14,Low
player_6571,193.96,Very High
player_6572,152.28,Very High
player_6573,49.46,Medium
player_6574,0.0,Low
player_6575,93.42,High
player_6576,102.92,High
player_6577,46.61,Medium
player_6578,260.52,Very High
player_6579,42.75,Low
player_6580,126.06,High
player_6581,339.12,Very High
player_6582,164.55,Very High
player_6583,45.73,Medium
player_6584,243.12,Very High
player_6585,71.5,Medium
player_6586,51.86,Medium
player_6587,192.60000000000002,Very High
player_6588,209.35,Very High
player_6589,100.66,High
player_6590,106.17,High
player_6591,193.53000000000003,Very High
player_6592,83.96,High
player_6593,44.09,Medium
player_6594,0.0,Low
player_6595,0.0,Low
player_6596,254.52,Very High
player_6597,197.88,Very High
player_6598,128.91,Very High
player_6599,0.0,Low
player_6600,50.23,Medium
player_6601,125.9,High
player_6602,60.6,Medium
player_6603,98.18,High
player_6604,148.0,Very High
player_6605,0.0,Low
player_6606,44.95,Medium
player_6607,116.76,High
player_6608,56.81,Medium
player_6609,216.6,Very High
player_6610,73.32,Medium
player_6611,47.75,Medium
player_6612,189.7,Very High
player_6613,114.57,High
player_6614,37.58,Low
player_6615,40.48,Low
player_6616,0.0,Low
player_6617,183.4,Very High
player_6618,244.56,Very High
player_6619,38.04,Low
player_6620,74.34,Medium
player_6621,148.92000000000002,Very High
player_6622,40.0,Low
player_6623,146.24,Very High
player_6624,47.21,Medium
player_6625,89.04,High
player_6626,82.02,High
player_6627,108.26,High
player_6628,0.0,Low
player_6629,112.38,High
player_6630,144.48,Very High
player_6631,30.33,Low
player_6632,292.74,Very High
player_6633,81.14,High
player_6634,96.89999999999999,High
player_6635,179.88,Very High
player_6636,40.09,Low
player_6637,201.0,Very High
player_6638,82.06,High
player_6639,141.84,Very High
player_6640,146.4,Very High
player_6641,86.9,High
player_6642,50.58,Medium
player_6643,70.17,Medium
player_6644,142.5,Very High
player_6645,59.38,Medium
player_6646,241.48,Very High
player_6647,108.6,High
player_6648,34.54,Low
player_6649,89.01,High
player_6650,40.44,Low
player_6651,106.83,High
player_6652,88.2,High
player_6653,158.16,Very High
player_6654,163.41,Very High
player_6655,0.0,Low
player_6656,0.0,Low
player_6657,65.3,Medium
player_6658,59.51,Medium
player_6659,16.26,Low
player_6660,179.85,Very High
player_6661,67.12,Medium
player_6662,70.6,Medium
player_6663,39.86,Low
player_6664,233.5,Very High
player_6665,148.44,Very High
player_6666,50.48,Medium
player_6667,68.64,Medium
player_6668,246.52,Very High
player_6669,38.62,Low
player_6670,89.06,High
player_6671,103.8,High
player_6672,190.53,Very High
player_6673,91.52,High
player_6674,66.94,Medium
player_6675,103.26,High
player_6676,0.0,Low
player_6677,97.97999999999999,High
player_6678,0.0,Low
player_6679,402.84999999999997,Very High
player_6680,184.29,Very High
player_6681,242.56,Very High
player_6682,51.99,Medium
player_6683,120.47999999999999,High
player_6684,0.0,Low
player_6685,219.20000000000002,Very High
player_6686,84.08,High
player_6687,129.24,Very High
player_6688,0.0,Low
player_6689,122.10000000000001,High
player_6690,144.0,Very High
player_6691,34.53,Low
player_6692,99.14,High
player_6693,0.0,Low
player_6694,97.04,High
player_6695,41.04,Low
player_6696,49.25,Medium
player_6697,182.37,Very High
player_6698,47.7,Medium
player_6699,84.58,High
player_6700,48.62,Medium
player_6701,83.02,High
player_6702,91.8,High
player_6703,46.51,Medium
player_6704,361.86,Very High
player_6705,0.0,Low
player_6706,54.62,Medium
player_6707,96.0,High
player_6708,0.0,Low
player_6709,170.88,Very High
player_6710,40.11,Low
player_6711,0.0,Low
player_6712,0.0,Low
player_6713,0.0,Low
player_6714,30.85,Low
player_6715,75.44,Medium
player_6716,96.7,High
player_6717,90.24,High
player_6718,114.86,High
player_6719,95.94,High
player_6720,0.0,Low
player_6721,144.89999999999998,Very High
player_6722,30.43,Low
player_6723,0.0,Low
player_6724,41.98,Low
player_6725,337.75,Very High
player_6726,196.52,Very High
player_6727,57.13,Medium
player_6728,172.44,Very High
player_6729,0.0,Low
player_6730,0.0,Low
player_6731,117.51,High
player_6732,190.88,Very High
player_6733,0.0,Low
player_6734,126.06,High
player_6735,136.74,Very High
player_6736,150.04,Very High
player_6737,40.28,Low
player_6738,109.66,High
player_6739,93.88,High
player_6740,0.0,Low
player_6741,57.44,Medium
player_6742,45.81,Medium
player_6743,0.0,Low
player_6744,74.62,Medium
player_6745,83.88,High
player_6746,0.0,Low
player_6747,70.86,Medium
player_6748,42.24,Low
player_6749,59.07,Medium
player_6750,92.58,High
player_6751,74.3,Medium
player_6752,0.0,Low
player_6753,62.17,Medium
player_6754,82.86,High
player_6755,96.26,High
player_6756,157.44,Very High
player_6757,58.83,Medium
player_6758,76.24,Medium
player_6759,152.79,Very High
player_6760,75.34,Medium
player_6761,109.76,High
player_6762,0.0,Low
player_6763,112.71000000000001,High
player_6764,186.3,Very High
player_6765,482.48,Very High
player_6766,112.46,High
player_6767,46.36,Medium
player_6768,178.8,Very High
player_6769,193.44,Very High
player_6770,0.0,Low
player_6771,77.42,Medium
player_6772,40.0,Low
player_6773,0.0,Low
player_6774,464.03000000000003,Very High
player_6775,0.0,Low
player_6776,0.0,Low
player_6777,76.84,Medium
player_6778,109.44,High
player_6779,205.72,Very High
player_6780,142.4,Very High
player_6781,81.09,High
player_6782,60.57,Medium
player_6783,333.06,Very High
player_6784,0.0,Low
player_6785,139.72,Very High
player_6786,29.52,Low
player_6787,29.6,Low
player_6788,26.32,Low
player_6789,40.45,Low
player_6790,57.57,Medium
player_6791,0.0,Low
player_6792,0.0,Low
player_6793,97.08,High
player_6794,39.56,Low
player_6795,180.2,Very High
player_6796,109.02,High
player_6797,39.04,Low
player_6798,35.32,Low
player_6799,147.39000000000001,Very High
player_6800,135.54,Very High
player_6801,52.51,Medium
player_6802,108.08,High
player_6803,50.86,Medium
player_6804,73.96,Medium
player_6805,158.12,Very High
player_6806,81.66,High
player_6807,186.66,Very High
player_6808,17.14,Low
player_6809,200.39999999999998,Very High
player_6810,0.0,Low
player_6811,110.38,High
player_6812,36.24,Low
player_6813,241.32,Very High
player_6814,221.75,Very High
player_6815,211.29999999999998,Very High
player_6816,116.78999999999999,High
player_6817,82.38,High
player_6818,53.1,Medium
player_6819,89.76,High
player_6820,38.88,Low
player_6821,156.89999999999998,Very High
player_6822,110.04,High
player_6823,55.1,Medium
player_6824,163.35000000000002,Very High
player_6825,141.93,Very High
player_6826,102.98,High
player_6827,175.28,Very High
player_6828,54.78,Medium
player_6829,37.52,Low
player_6830,0.0,Low
player_6831,67.92,Medium
player_6832,58.54,Medium
player_6833,11.4,Low
player_6834,148.72,Very High
player_6835,135.45,Very High
player_6836,320.76,Very High
player_6837,115.06,High
player_6838,68.85,Medium
player_6839,40.32,Low
player_6840,77.34,Medium
player_6841,0.0,Low
player_6842,182.28,Very High
player_6843,138.04,Very High
player_6844,74.24,Medium
player_6845,153.32,Very High
player_6846,154.92000000000002,Very High
player_6847,170.56,Very High
player_6848,125.28,High
player_6849,0.0,Low
player_6850,41.93,Low
player_6851,41.59,Low
player_6852,146.8,Very High
player_6853,111.2,High
player_6854,218.24,Very High
player_6855,48.34,Medium
player_6856,0.0,Low
player_6857,114.24,High
player_6858,116.96,High
player_6859,0.0,Low
player_6860,49.76,Medium
player_6861,169.7,Very High
player_6862,82.05000000000001,High
player_6863,0.0,Low
player_6864,87.6,High
player_6865,53.83,Medium
player_6866,52.65,Medium
player_6867,101.32,High
player_6868,213.88,Very High
player_6869,0.0,Low
player_6870,65.06,Medium
player_6871,118.53,High
player_6872,44.38,Medium
player_6873,66.26,Medium
player_6874,0.0,Low
player_6875,146.2,Very High
player_6876,120.5,High
player_6877,0.0,Low
player_6878,33.03,Low
player_6879,38.53,Low
player_6880,81.98,High
player_6881,61.84,Medium
player_6882,91.18,High
player_6883,172.32,Very High
player_6884,57.48,Medium
player_6885,147.32999999999998,Very High
player_6886,21.09,Low
player_6887,0.0,Low
player_6888,104.01,High
player_6889,59.25,Medium
player_6890,109.86,High
player_6891,99.56,High
player_6892,0.0,Low
player_6893,71.36,Medium
player_6894,48.1,Medium
player_6895,45.58,Medium
player_6896,97.98,High
player_6897,35.62,Low
player_6898,0.0,Low
player_6899,123.3,High
player_6900,40.87,Low
player_6901,90.32,High
player_6902,0.0,Low
player_6903,0.0,Low
player_6904,73.58,Medium
player_6905,0.0,Low
player_6906,134.04,Very High
player_6907,0.0,Low
player_6908,72.53999999999999,Medium
player_6909,51.72,Medium
player_6910,95.3,High
player_6911,77.02,Medium
player_6912,98.96,High
player_6913,184.59,Very High
player_6914,308.9,Very High
player_6915,257.04999999999995,Very High
player_6916,101.24,High
player_6917,170.91,Very High
player_6918,109.54,High
player_6919,71.72,Medium
player_6920,98.74,High
player_6921,209.65,Very High
player_6922,64.61,Medium
player_6923,209.96,Very High
player_6924,85.4,High
player_6925,86.26,High
player_6926,0.0,Low
player_6927,93.48,High
player_6928,0.0,Low
player_6929,47.22,Medium
player_6930,222.57,Very High
player_6931,44.72,Medium
player_6932,0.0,Low
player_6933,122.88,High
player_6934,0.0,Low
player_6935,83.16,High
player_6936,0.0,Low
player_6937,178.64,Very High
player_6938,198.44,Very High
player_6939,95.44,High
player_6940,0.0,Low
player_6941,104.46,High
player_6942,0.0,Low
player_6943,0.0,Low
player_6944,52.04,Medium
player_6945,104.46,High
player_6946,68.8,Medium
player_6947,159.0,Very High
player_6948,142.64999999999998,Very High
player_6949,47.39,Medium
player_6950,146.76,Very High
player_6951,0.0,Low
player_6952,144.0,Very High
player_6953,85.42,High
player_6954,90.28,High
player_6955,53.86,Medium
player_6956,82.88,High
player_6957,161.60999999999999,Very High
player_6958,49.4,Medium
player_6959,59.91,Medium
player_6960,48.11,Medium
player_6961,104.96,High
player_6962,15.92,Low
player_6963,0.0,Low
player_6964,191.4,Very High
player_6965,109.1,High
player_6966,195.4,Very High
player_6967,82.28,High
player_6968,68.62,Medium
player_6969,42.66,Low
player_6970,200.88,Very High
player_6971,48.31,Medium
player_6972,107.6,High
player_6973,87.28,High
player_6974,46.31,Medium
player_6975,118.92,High
player_6976,0.0,Low
player_6977,115.24,High
player_6978,51.73,Medium
player_6979,0.0,Low
player_6980,121.32,High
player_6981,121.86,High
player_6982,0.0,Low
player_6983,38.2,Low
player_6984,196.92,Very High
player_6985,0.0,Low
player_6986,100.92,High
player_6987,0.0,Low
player_6988,135.99,Very High
player_6989,55.44,Medium
player_6990,81.76,High
player_6991,92.42,High
player_6992,34.76,Low
player_6993,54.24,Medium
player_6994,117.84,High
player_6995,62.77,Medium
player_6996,0.0,Low
player_6997,132.51,Very High
player_6998,50.96,Medium
player_6999,133.53,Very High
player_7000,65.25,Medium
player_7001,120.27000000000001,High
player_7002,127.6,Very High
player_7003,43.19,Medium
player_7004,233.52,Very High
player_7005,41.06,Low
player_7006,49.12,Medium
player_7007,46.04,Medium
player_7008,0.0,Low
player_7009,49.58,Medium
player_7010,46.99,Medium
player_7011,43.93,Medium
player_7012,43.8,Medium
player_7013,306.84999999999997,Very High
player_7014,156.32999999999998,Very High
player_7015,160.2,Very High
player_7016,367.92,Very High
player_7017,55.08,Medium
player_7018,65.46,Medium
player_7019,45.66,Medium
player_7020,42.44,Low
player_7021,56.51,Medium
player_7022,86.82,High
player_7023,102.22,High
player_7024,0.0,Low
player_7025,192.08,Very High
player_7026,0.0,Low
player_7027,128.57999999999998,Very High
player_7028,85.67999999999999,High
player_7029,54.92,Medium
player_7030,0.0,Low
player_7031,274.40000000000003,Very High
player_7032,106.64999999999999,High
player_7033,145.96,Very High
player_7034,49.41,Medium
player_7035,135.18,Very High
player_7036,131.68,Very High
player_7037,34.67,Low
player_7038,42.5,Low
player_7039,40.02,Low
player_7040,33.4,Low
player_7041,73.16,Medium
player_7042,88.64,High
player_7043,91.58,High
player_7044,134.8,Very High
player_7045,53.27,Medium
player_7046,99.56,High
player_7047,185.52,Very High
player_7048,56.12,Medium
player_7049,51.2,Medium
player_7050,198.66,Very High
player_7051,60.82,Medium
player_7052,53.42,Medium
player_7053,70.14,Medium
player_7054,50.1,Medium
player_7055,98.0,High
player_7056,43.1,Medium
player_7057,132.16,Very High
player_7058,181.36,Very High
player_7059,33.6,Low
player_7060,104.2,High
player_7061,119.18,High
player_7062,41.55,Low
player_7063,47.31,Medium
player_7064,0.0,Low
player_7065,84.24,High
player_7066,77.1,Medium
player_7067,51.13,Medium
player_7068,91.35,High
player_7069,28.48,Low
player_7070,28.22,Low
player_7071,85.5,High
player_7072,137.22,Very High
player_7073,155.32,Very High
player_7074,0.0,Low
player_7075,95.96,High
player_7076,110.31,High
player_7077,151.29,Very High
player_7078,289.8,Very High
player_7079,115.68,High
player_7080,245.5,Very High
player_7081,0.0,Low
player_7082,41.31,Low
player_7083,95.86,High
player_7084,105.78,High
player_7085,55.73,Medium
player_7086,117.58,High
player_7087,41.23,Low
player_7088,56.84,Medium
player_7089,121.97999999999999,High
player_7090,207.04,Very High
player_7091,44.0,Medium
player_7092,107.46000000000001,High
player_7093,248.8,Very High
player_7094,57.08,Medium
player_7095,0.0,Low
player_7096,48.07,Medium
player_7097,83.44,High
player_7098,98.3,High
player_7099,50.48,Medium
player_7100,53.34,Medium
player_7101,140.0,Very High
player_7102,79.28999999999999,Medium
player_7103,52.95,Medium
player_7104,0.0,Low
player_7105,124.28999999999999,High
player_7106,133.92000000000002,Very High
player_7107,128.57999999999998,Very High
player_7108,52.72,Medium
player_7109,29.65,Low
player_7110,69.06,Medium
player_7111,39.41,Low
player_7112,84.48,High
player_7113,122.24,High
player_7114,51.29,Medium
player_7115,31.91,Low
player_7116,32.78,Low
player_7117,265.55,Very High
player_7118,0.0,Low
player_7119,279.3,Very High
player_7120,40.2,Low
player_7121,38.12,Low
player_7122,165.51,Very High
player_7123,38.19,Low
player_7124,202.2,Very High
player_7125,0.0,Low
player_7126,49.43,Medium
player_7127,83.62,High
player_7128,64.33,Medium
player_7129,186.08,Very High
player_7130,192.15,Very High
player_7131,70.24,Medium
player_7132,0.0,Low
player_7133,224.36,Very High
player_7134,36.14,Low
player_7135,116.02,High
player_7136,104.74,High
player_7137,45.67,Medium
player_7138,176.84,Very High
player_7139,59.84,Medium
player_7140,243.95,Very High
player_7141,46.73,Medium
player_7142,38.19,Low
player_7143,44.45,Medium
player_7144,64.68,Medium
player_7145,43.9,Medium
player_7146,120.96,High
player_7147,22.58,Low
player_7148,39.83,Low
player_7149,52.86,Medium
player_7150,51.13,Medium
player_7151,105.35999999999999,High
player_7152,180.42000000000002,Very High
player_7153,239.88,Very High
player_7154,64.68,Medium
player_7155,0.0,Low
player_7156,137.52,Very High
player_7157,102.86,High
player_7158,46.05,Medium
player_7159,103.34,High
player_7160,0.0,Low
player_7161,49.96,Medium
player_7162,123.03,High
player_7163,124.32,High
player_7164,90.1,High
player_7165,148.25,Very High
player_7166,0.0,Low
